t_ms	level_dbfs
88.25	-40.1714285714
88.3333333333	-40.1714285714
88.4166666667	-40.1714285714
88.5	-40.1714285714
88.5833333333	-40.1714285714
88.6666666667	-40.1714285714
88.75	-40.1714285714
88.8333333333	-40.1714285714
88.9166666667	-40.1714285714
89	-40.1714285714
89.0833333333	-40.1714285714
89.1666666667	-40.1714285714
89.25	-40.1714285714
89.3333333333	-40.1714285714
89.4166666667	-40.1714285714
89.5	-40.1714285714
89.5833333333	-40.1714285714
89.6666666667	-40.1714285714
89.75	-40.1714285714
89.8333333333	-40.1714285714
89.9166666667	-40.1714285714
90	-40.1714285714
90.0833333333	-40.1714285714
90.1666666667	-40.1714285714
90.25	-40.1714285714
90.3333333333	-40.1714285714
90.4166666667	-40.1714285714
90.5	-40.1714285714
90.5833333333	-40.1714285714
90.6666666667	-40.1714285714
90.75	-40.1714285714
90.8333333333	-40.1714285714
90.9166666667	-40.1714285714
91	-40.1714285714
91.0833333333	-40.1714285714
91.1666666667	-40.1714285714
91.25	-40.1714285714
91.3333333333	-40.1714285714
91.4166666667	-40.1714285714
91.5	-40.1714285714
91.5833333333	-40.1714285714
91.6666666667	-40.1714285714
91.75	-40.1714285714
91.8333333333	-40.1714285714
91.9166666667	-40.1714285714
92	-40.1714285714
92.0833333333	-40.1714285714
92.1666666667	-40.1714285714
92.25	-40.1714285714
92.3333333333	-40.1714285714
92.4166666667	-40.1714285714
92.5	-40.1714285714
92.5833333333	-40.1714285714
92.6666666667	-40.1714285714
92.75	-40.1714285714
92.8333333333	-40.1714285714
92.9166666667	-40.1714285714
93	-40.1714285714
93.0833333333	-40.1714285714
93.1666666667	-40.1714285714
93.25	-40.1714285714
93.3333333333	-40.1714285714
93.4166666667	-40.1714285714
93.5	-40.1714285714
93.5833333333	-40.1714285714
93.6666666667	-40.1714285714
93.75	-40.1714285714
93.8333333333	-40.1714285714
93.9166666667	-40.1714285714
94	-40.1714285714
94.0833333333	-40.1714285714
94.1666666667	-40.1714285714
94.25	-40.1714285714
94.3333333333	-40.1714285714
94.4166666667	-40.1714285714
94.5	-40.1714285714
94.5833333333	-40.1714285714
94.6666666667	-40.1714285714
94.75	-40.1714285714
94.8333333333	-40.1714285714
94.9166666667	-40.1714285714
95	-40.1714285714
95.0833333333	-40.1714285714
95.1666666667	-40.1714285714
95.25	-40.1714285714
95.3333333333	-40.1714285714
95.4166666667	-40.1714285714
95.5	-40.1714285714
95.5833333333	-40.1714285714
95.6666666667	-40.1714285714
95.75	-40.1714285714
95.8333333333	-40.1714285714
95.9166666667	-40.1714285714
96	-40.1714285714
96.0833333333	-40.1714285714
96.1666666667	-40.1714285714
96.25	-40.1714285714
96.3333333333	-40.1714285714
96.4166666667	-40.1714285714
96.5	-40.1714285714
96.5833333333	-40.1714285714
96.6666666667	-40.1714285714
96.75	-40.1714285714
96.8333333333	-40.1714285714
96.9166666667	-40.1714285714
97	-40.1714285714
97.0833333333	-40.1714285714
97.1666666667	-40.1714285714
97.25	-40.1714285714
97.3333333333	-40.1714285714
97.4166666667	-40.1714285714
97.5	-40.1714285714
97.5833333333	-40.1714285714
97.6666666667	-40.1714285714
97.75	-40.1714285714
97.8333333333	-40.1714285714
97.9166666667	-40.1714285714
98	-40.1714285714
98.0833333333	-40.1714285714
98.1666666667	-40.1714285714
98.25	-40.1714285714
98.3333333333	-40.1714285714
98.4166666667	-40.1714285714
98.5	-40.1714285714
98.5833333333	-40.1714285714
98.6666666667	-40.1714285714
98.75	-40.1714285714
98.8333333333	-40.1714285714
98.9166666667	-40.1714285714
99	-40.1714285714
99.0833333333	-40.1714285714
99.1666666667	-40.1714285714
99.25	-40.1714285714
99.3333333333	-40.1714285714
99.4166666667	-40.1714285714
99.5	-40.1714285714
99.5833333333	-40.1714285714
99.6666666667	-40.1714285714
99.75	-40.1714285714
99.8333333333	-40.1714285714
99.9166666667	-40.1714285714
100	-40.1714285714
100.083333333	-40.1714285714
100.166666667	-40.1714285714
100.25	-40.1714285714
100.333333333	-40.1714285714
100.416666667	-40.1714285714
100.5	-40.1714285714
100.583333333	-40.1714285714
100.666666667	-40.1714285714
100.75	-40.1714285714
100.833333333	-40.1714285714
100.916666667	-40.1714285714
101	-40.1714285714
101.083333333	-40.1714285714
101.166666667	-40.1714285714
101.25	-40.1714285714
101.333333333	-40.1714285714
101.416666667	-40.1714285714
101.5	-40.1714285714
101.583333333	-40.1714285714
101.666666667	-40.1714285714
101.75	-40.1714285714
101.833333333	-40.1714285714
101.916666667	-40.1714285714
102	-40.1714285714
102.083333333	-40.1714285714
102.166666667	-40.1714285714
102.25	-40.1714285714
102.333333333	-40.1714285714
102.416666667	-40.1714285714
102.5	-40.1714285714
102.583333333	-40.1714285714
102.666666667	-40.1714285714
102.75	-40.1714285714
102.833333333	-40.1714285714
102.916666667	-40.1714285714
103	-40.1714285714
103.083333333	-40.1714285714
103.166666667	-40.1714285714
103.25	-40.1714285714
103.333333333	-40.1714285714
103.416666667	-40.1714285714
103.5	-40.1714285714
103.583333333	-40.1714285714
103.666666667	-40.1714285714
103.75	-40.1714285714
103.833333333	-40.1714285714
103.916666667	-40.1714285714
104	-40.1714285714
104.083333333	-40.1714285714
104.166666667	-40.1714285714
104.25	-40.1714285714
104.333333333	-40.1714285714
104.416666667	-40.1714285714
104.5	-40.1714285714
104.583333333	-40.1714285714
104.666666667	-40.1714285714
104.75	-40.1714285714
104.833333333	-40.1714285714
104.916666667	-40.1714285714
105	-40.1714285714
105.083333333	-40.1714285714
105.166666667	-40.1714285714
105.25	-40.1714285714
105.333333333	-40.1714285714
105.416666667	-40.1714285714
105.5	-40.1714285714
105.583333333	-40.1714285714
105.666666667	-40.1714285714
105.75	-40.1714285714
105.833333333	-40.1714285714
105.916666667	-40.1714285714
106	-40.1714285714
106.083333333	-40.1714285714
106.166666667	-40.1714285714
106.25	-40.1714285714
106.333333333	-40.1714285714
106.416666667	-40.1714285714
106.5	-40.1714285714
106.583333333	-40.1714285714
106.666666667	-40.1714285714
106.75	-40.1714285714
106.833333333	-40.1714285714
106.916666667	-40.1714285714
107	-40.1714285714
107.083333333	-40.1714285714
107.166666667	-40.1714285714
107.25	-40.1714285714
107.333333333	-40.1714285714
107.416666667	-40.1714285714
107.5	-40.1714285714
107.583333333	-40.1714285714
107.666666667	-40.1714285714
107.75	-40.1714285714
107.833333333	-40.1714285714
107.916666667	-40.1714285714
108	-40.1714285714
108.083333333	-40.1714285714
108.166666667	-40.1714285714
108.25	-40.1714285714
108.333333333	-40.1714285714
108.416666667	-40.1714285714
108.5	-40.1714285714
108.583333333	-40.1714285714
108.666666667	-40.1714285714
108.75	-40.1714285714
108.833333333	-40.1714285714
108.916666667	-40.1714285714
109	-40.1714285714
109.083333333	-40.1714285714
109.166666667	-40.1714285714
109.25	-40.1714285714
109.333333333	-40.1714285714
109.416666667	-40.1714285714
109.5	-40.1714285714
109.583333333	-40.1714285714
109.666666667	-40.1714285714
109.75	-40.1714285714
109.833333333	-40.1714285714
109.916666667	-40.1714285714
110	-40.1714285714
110.083333333	-40.1714285714
110.166666667	-40.1714285714
110.25	-40.1714285714
110.333333333	-40.1714285714
110.416666667	-40.1714285714
110.5	-40.1714285714
110.583333333	-40.1714285714
110.666666667	-40.1714285714
110.75	-40.1714285714
110.833333333	-40.1714285714
110.916666667	-40.1714285714
111	-40.1714285714
111.083333333	-40.1714285714
111.166666667	-40.1714285714
111.25	-40.1714285714
111.333333333	-40.1714285714
111.416666667	-40.1714285714
111.5	-40.1714285714
111.583333333	-40.1714285714
111.666666667	-40.1714285714
111.75	-40.1714285714
111.833333333	-40.1714285714
111.916666667	-40.1714285714
112	-40.1714285714
112.083333333	-40.1714285714
112.166666667	-40.1714285714
112.25	-40.1714285714
112.333333333	-40.1714285714
112.416666667	-40.1714285714
112.5	-40.1714285714
112.583333333	-40.1714285714
112.666666667	-40.1714285714
112.75	-40.1714285714
112.833333333	-40.1714285714
112.916666667	-40.1714285714
113	-40.1714285714
113.083333333	-40.1714285714
113.166666667	-40.1714285714
113.25	-40.1714285714
113.333333333	-40.1714285714
113.416666667	-40.1714285714
113.5	-40.1714285714
113.583333333	-40.1714285714
113.666666667	-40.1714285714
113.75	-40.1714285714
113.833333333	-40.1714285714
113.916666667	-40.1714285714
114	-40.1714285714
114.083333333	-40.1714285714
114.166666667	-40.1714285714
114.25	-40.1714285714
114.333333333	-40.1714285714
114.416666667	-40.1714285714
114.5	-40.1714285714
114.583333333	-40.1714285714
114.666666667	-40.1714285714
114.75	-40.1714285714
114.833333333	-40.1714285714
114.916666667	-40.1714285714
115	-40.1714285714
115.083333333	-40.1714285714
115.166666667	-40.1714285714
115.25	-40.1714285714
115.333333333	-40.1714285714
115.416666667	-40.1714285714
115.5	-40.1714285714
115.583333333	-40.1714285714
115.666666667	-40.1714285714
115.75	-40.1714285714
115.833333333	-40.1714285714
115.916666667	-40.1714285714
116	-40.1714285714
116.083333333	-40.1714285714
116.166666667	-40.1714285714
116.25	-40.1714285714
116.333333333	-40.1714285714
116.416666667	-40.1714285714
116.5	-40.1714285714
116.583333333	-40.1714285714
116.666666667	-40.1714285714
116.75	-40.1714285714
116.833333333	-40.1714285714
116.916666667	-40.1714285714
117	-40.1714285714
117.083333333	-40.1714285714
117.166666667	-40.1714285714
117.25	-40.1714285714
117.333333333	-40.1714285714
117.416666667	-40.1714285714
117.5	-40.1714285714
117.583333333	-40.1714285714
117.666666667	-40.1714285714
117.75	-40.1714285714
117.833333333	-40.1714285714
117.916666667	-40.1714285714
118	-40.1714285714
118.083333333	-40.1714285714
118.166666667	-40.1714285714
118.25	-40.1714285714
118.333333333	-40.1714285714
118.416666667	-40.1714285714
118.5	-40.1714285714
118.583333333	-40.1714285714
118.666666667	-40.1714285714
118.75	-40.1714285714
118.833333333	-40.1714285714
118.916666667	-40.1714285714
119	-40.1714285714
119.083333333	-40.1714285714
119.166666667	-40.1714285714
119.25	-40.1714285714
119.333333333	-40.1714285714
119.416666667	-40.1714285714
119.5	-40.1714285714
119.583333333	-40.1714285714
119.666666667	-40.1714285714
119.75	-40.1714285714
119.833333333	-40.1714285714
119.916666667	-40.1714285714
120	-40.1714285714
120.083333333	-40.1714285714
120.166666667	-40.1714285714
120.25	-40.1714285714
120.333333333	-40.1714285714
120.416666667	-40.1714285714
120.5	-40.1714285714
120.583333333	-40.1714285714
120.666666667	-40.1714285714
120.75	-40.1714285714
120.833333333	-40.1714285714
120.916666667	-40.1714285714
121	-40.1714285714
121.083333333	-40.1714285714
121.166666667	-40.1714285714
121.25	-40.1714285714
121.333333333	-40.1714285714
121.416666667	-40.1714285714
121.5	-40.1714285714
121.583333333	-40.1714285714
121.666666667	-40.1714285714
121.75	-40.1714285714
121.833333333	-40.1714285714
121.916666667	-40.1714285714
122	-40.1714285714
122.083333333	-40.1714285714
122.166666667	-40.1714285714
122.25	-40.1714285714
122.333333333	-40.1714285714
122.416666667	-40.1714285714
122.5	-40.1714285714
122.583333333	-40.1714285714
122.666666667	-40.1714285714
122.75	-40.1714285714
122.833333333	-40.1714285714
122.916666667	-40.1714285714
123	-40.1714285714
123.083333333	-40.1714285714
123.166666667	-40.1714285714
123.25	-40.1714285714
123.333333333	-40.1714285714
123.416666667	-40.1714285714
123.5	-40.1714285714
123.583333333	-40.1714285714
123.666666667	-40.1714285714
123.75	-40.1714285714
123.833333333	-40.1714285714
123.916666667	-40.1714285714
124	-40.1714285714
124.083333333	-40.1714285714
124.166666667	-40.1714285714
124.25	-40.1714285714
124.333333333	-40.1714285714
124.416666667	-40.1714285714
124.5	-40.1714285714
124.583333333	-40.1714285714
124.666666667	-40.1714285714
124.75	-40.1714285714
124.833333333	-40.1714285714
124.916666667	-40.1714285714
125	-40.1714285714
125.083333333	-40.1714285714
125.166666667	-40.1714285714
125.25	-40.1714285714
125.333333333	-40.1714285714
125.416666667	-40.1714285714
125.5	-40.1714285714
125.583333333	-40.1714285714
125.666666667	-40.1714285714
125.75	-40.1714285714
125.833333333	-40.1714285714
125.916666667	-40.1714285714
126	-40.1714285714
126.083333333	-40.1714285714
126.166666667	-40.1714285714
126.25	-40.1714285714
126.333333333	-40.1714285714
126.416666667	-40.1714285714
126.5	-40.1714285714
126.583333333	-40.1714285714
126.666666667	-40.1714285714
126.75	-40.1714285714
126.833333333	-40.1714285714
126.916666667	-40.1714285714
127	-40.1714285714
127.083333333	-40.1714285714
127.166666667	-40.1714285714
127.25	-40.1714285714
127.333333333	-40.1714285714
127.416666667	-40.1714285714
127.5	-40.1714285714
127.583333333	-40.1714285714
127.666666667	-40.1714285714
127.75	-40.1714285714
127.833333333	-40.1714285714
127.916666667	-40.1714285714
128	-40.1714285714
128.083333333	-40.1714285714
128.166666667	-40.1714285714
128.25	-40.1714285714
128.333333333	-40.1714285714
128.416666667	-40.1714285714
128.5	-40.1714285714
128.583333333	-40.1714285714
128.666666667	-40.1714285714
128.75	-40.1714285714
128.833333333	-40.1714285714
128.916666667	-40.1714285714
129	-40.1714285714
129.083333333	-40.1714285714
129.166666667	-40.1714285714
129.25	-40.1714285714
129.333333333	-40.1714285714
129.416666667	-40.1714285714
129.5	-40.1714285714
129.583333333	-40.1714285714
129.666666667	-40.1714285714
129.75	-40.1714285714
129.833333333	-40.1714285714
129.916666667	-40.1714285714
130	-40.1714285714
130.083333333	-40.1714285714
130.166666667	-40.1714285714
130.25	-40.1714285714
130.333333333	-40.1714285714
130.416666667	-40.1714285714
130.5	-40.1714285714
130.583333333	-40.1714285714
130.666666667	-40.1714285714
130.75	-40.1714285714
130.833333333	-40.1714285714
130.916666667	-40.1714285714
131	-40.1714285714
131.083333333	-40.1714285714
131.166666667	-40.1714285714
131.25	-40.1714285714
131.333333333	-40.1714285714
131.416666667	-40.1714285714
131.5	-40.1714285714
131.583333333	-40.1714285714
131.666666667	-40.1714285714
131.75	-40.1714285714
131.833333333	-40.1714285714
131.916666667	-40.1714285714
132	-40.1714285714
132.083333333	-40.1714285714
132.166666667	-40.1714285714
132.25	-40.1714285714
132.333333333	-40.1714285714
132.416666667	-40.1714285714
132.5	-40.1714285714
132.583333333	-40.1714285714
132.666666667	-40.1714285714
132.75	-40.1714285714
132.833333333	-40.1714285714
132.916666667	-40.1714285714
133	-40.1714285714
133.083333333	-40.1714285714
133.166666667	-40.1714285714
133.25	-40.1714285714
133.333333333	-40.1714285714
133.416666667	-40.1714285714
133.5	-40.1714285714
133.583333333	-40.1714285714
133.666666667	-40.1714285714
133.75	-40.1714285714
133.833333333	-40.1714285714
133.916666667	-40.1714285714
134	-40.1714285714
134.083333333	-40.1714285714
134.166666667	-40.1714285714
134.25	-40.1714285714
134.333333333	-40.1714285714
134.416666667	-40.1714285714
134.5	-40.1714285714
134.583333333	-40.1714285714
134.666666667	-40.1714285714
134.75	-40.1714285714
134.833333333	-40.1714285714
134.916666667	-40.1714285714
135	-40.1714285714
135.083333333	-40.1714285714
135.166666667	-40.1714285714
135.25	-40.1714285714
135.333333333	-40.1714285714
135.416666667	-40.1714285714
135.5	-40.1714285714
135.583333333	-40.1714285714
135.666666667	-40.1714285714
135.75	-40.1714285714
135.833333333	-40.1714285714
135.916666667	-40.1714285714
136	-40.1714285714
136.083333333	-40.1714285714
136.166666667	-40.1714285714
136.25	-40.1714285714
136.333333333	-40.1714285714
136.416666667	-40.1714285714
136.5	-40.1714285714
136.583333333	-40.1714285714
136.666666667	-40.1714285714
136.75	-40.1714285714
136.833333333	-40.1714285714
136.916666667	-40.1714285714
137	-40.1714285714
137.083333333	-40.1714285714
137.166666667	-40.1714285714
137.25	-40.1714285714
137.333333333	-40.1714285714
137.416666667	-40.1714285714
137.5	-40.1714285714
137.583333333	-40.1714285714
137.666666667	-40.1714285714
137.75	-40.1714285714
137.833333333	-40.1714285714
137.916666667	-40.1714285714
138	-40.1714285714
138.083333333	-40.1714285714
138.166666667	-40.1714285714
138.25	-40.1714285714
138.333333333	-40.1714285714
138.416666667	-40.1714285714
138.5	-40.1714285714
138.583333333	-40.1714285714
138.666666667	-40.1714285714
138.75	-40.1714285714
138.833333333	-40.1714285714
138.916666667	-40.1714285714
139	-40.1714285714
139.083333333	-40.1714285714
139.166666667	-40.1714285714
139.25	-40.1714285714
139.333333333	-40.1714285714
139.416666667	-40.1714285714
139.5	-40.1714285714
139.583333333	-40.1714285714
139.666666667	-40.1714285714
139.75	-40.1714285714
139.833333333	-40.1714285714
139.916666667	-40.1714285714
140	-40.1714285714
140.083333333	-40.1714285714
140.166666667	-40.1714285714
140.25	-40.1714285714
140.333333333	-40.1714285714
140.416666667	-40.1714285714
140.5	-40.1714285714
140.583333333	-40.1714285714
140.666666667	-40.1714285714
140.75	-40.1714285714
140.833333333	-40.1714285714
140.916666667	-40.1714285714
141	-40.1714285714
141.083333333	-40.1714285714
141.166666667	-40.1714285714
141.25	-40.1714285714
141.333333333	-40.1714285714
141.416666667	-40.1714285714
141.5	-40.1714285714
141.583333333	-40.1714285714
141.666666667	-40.1714285714
141.75	-40.1714285714
141.833333333	-40.1714285714
141.916666667	-40.1714285714
142	-40.1714285714
142.083333333	-40.1714285714
142.166666667	-40.1714285714
142.25	-40.1714285714
142.333333333	-40.1714285714
142.416666667	-40.1714285714
142.5	-40.1714285714
142.583333333	-40.1714285714
142.666666667	-40.1714285714
142.75	-40.1714285714
142.833333333	-40.1714285714
142.916666667	-40.1714285714
143	-40.1714285714
143.083333333	-40.1714285714
143.166666667	-40.1714285714
143.25	-40.1714285714
143.333333333	-40.1714285714
143.416666667	-40.1714285714
143.5	-40.1714285714
143.583333333	-40.1714285714
143.666666667	-40.1714285714
143.75	-40.1714285714
143.833333333	-40.1714285714
143.916666667	-40.1714285714
144	-40.1714285714
144.083333333	-40.1714285714
144.166666667	-40.1714285714
144.25	-40.1714285714
144.333333333	-40.1714285714
144.416666667	-40.1714285714
144.5	-40.1714285714
144.583333333	-40.1714285714
144.666666667	-40.1714285714
144.75	-40.1714285714
144.833333333	-40.1714285714
144.916666667	-40.1714285714
145	-40.1714285714
145.083333333	-40.1714285714
145.166666667	-40.1714285714
145.25	-40.1714285714
145.333333333	-40.1714285714
145.416666667	-40.1714285714
145.5	-40.1714285714
145.583333333	-40.1714285714
145.666666667	-40.1714285714
145.75	-40.1714285714
145.833333333	-40.1714285714
145.916666667	-40.1714285714
146	-40.1714285714
146.083333333	-40.1714285714
146.166666667	-40.1714285714
146.25	-40.1714285714
146.333333333	-40.1714285714
146.416666667	-40.1714285714
146.5	-40.1714285714
146.583333333	-40.1714285714
146.666666667	-40.1714285714
146.75	-40.1714285714
146.833333333	-40.1714285714
146.916666667	-40.1714285714
147	-40.1714285714
147.083333333	-40.1714285714
147.166666667	-40.1714285714
147.25	-40.1714285714
147.333333333	-40.1714285714
147.416666667	-40.1714285714
147.5	-40.1714285714
147.583333333	-40.1714285714
147.666666667	-40.1714285714
147.75	-40.1714285714
147.833333333	-40.1714285714
147.916666667	-40.1714285714
148	-40.1714285714
148.083333333	-40.1714285714
148.166666667	-40.1714285714
148.25	-40.1714285714
148.333333333	-40.1714285714
148.416666667	-40.1714285714
148.5	-40.1714285714
148.583333333	-40.1714285714
148.666666667	-40.1714285714
148.75	-40.1714285714
148.833333333	-40.1714285714
148.916666667	-40.1714285714
149	-40.1714285714
149.083333333	-40.1714285714
149.166666667	-40.1714285714
149.25	-40.1714285714
149.333333333	-40.1714285714
149.416666667	-40.1714285714
149.5	-40.1714285714
149.583333333	-40.1714285714
149.666666667	-40.1714285714
149.75	-40.1714285714
149.833333333	-40.1714285714
149.916666667	-40.1714285714
150	-40.1714285714
150.083333333	-40.1714285714
150.166666667	-40.1714285714
150.25	-40.1714285714
150.333333333	-40.1714285714
150.416666667	-40.1714285714
150.5	-40.1714285714
150.583333333	-40.1714285714
150.666666667	-40.1714285714
150.75	-40.1714285714
150.833333333	-40.1714285714
150.916666667	-40.1714285714
151	-40.1714285714
151.083333333	-40.1714285714
151.166666667	-40.1714285714
151.25	-40.1714285714
151.333333333	-40.1714285714
151.416666667	-40.1714285714
151.5	-40.1714285714
151.583333333	-40.1714285714
151.666666667	-40.1714285714
151.75	-40.1714285714
151.833333333	-40.1714285714
151.916666667	-40.1714285714
152	-40.1714285714
152.083333333	-40.1714285714
152.166666667	-40.1714285714
152.25	-40.1714285714
152.333333333	-40.1714285714
152.416666667	-40.1714285714
152.5	-40.1714285714
152.583333333	-40.1714285714
152.666666667	-40.1714285714
152.75	-40.1714285714
152.833333333	-40.1714285714
152.916666667	-40.1714285714
153	-40.1714285714
153.083333333	-40.1714285714
153.166666667	-40.1714285714
153.25	-40.1714285714
153.333333333	-40.1714285714
153.416666667	-40.1714285714
153.5	-40.1714285714
153.583333333	-40.1714285714
153.666666667	-40.1714285714
153.75	-40.1714285714
153.833333333	-40.1714285714
153.916666667	-40.1714285714
154	-40.1714285714
154.083333333	-40.1714285714
154.166666667	-40.1714285714
154.25	-40.1714285714
154.333333333	-40.1714285714
154.416666667	-40.1714285714
154.5	-40.1714285714
154.583333333	-40.1714285714
154.666666667	-40.1714285714
154.75	-40.1714285714
154.833333333	-40.1714285714
154.916666667	-40.1714285714
155	-40.1714285714
155.083333333	-40.1714285714
155.166666667	-40.1714285714
155.25	-40.1714285714
155.333333333	-40.1714285714
155.416666667	-40.1714285714
155.5	-40.1714285714
155.583333333	-40.1714285714
155.666666667	-40.1714285714
155.75	-40.1714285714
155.833333333	-40.1714285714
155.916666667	-40.1714285714
156	-40.1714285714
156.083333333	-40.1714285714
156.166666667	-40.1714285714
156.25	-40.1714285714
156.333333333	-40.1714285714
156.416666667	-40.1714285714
156.5	-40.1714285714
156.583333333	-40.1714285714
156.666666667	-40.1714285714
156.75	-40.1714285714
156.833333333	-40.1714285714
156.916666667	-40.1714285714
157	-40.1714285714
157.083333333	-40.1714285714
157.166666667	-40.1714285714
157.25	-40.1714285714
157.333333333	-40.1714285714
157.416666667	-40.1714285714
157.5	-40.1714285714
157.583333333	-40.1714285714
157.666666667	-40.1714285714
157.75	-40.1714285714
157.833333333	-40.1714285714
157.916666667	-40.1714285714
158	-40.1714285714
158.083333333	-40.1714285714
158.166666667	-40.1714285714
158.25	-40.1714285714
158.333333333	-40.1714285714
158.416666667	-40.1714285714
158.5	-40.1714285714
158.583333333	-40.1714285714
158.666666667	-40.1714285714
158.75	-40.1714285714
158.833333333	-40.1714285714
158.916666667	-40.1714285714
159	-40.1714285714
159.083333333	-40.1714285714
159.166666667	-40.1714285714
159.25	-40.1714285714
159.333333333	-40.1714285714
159.416666667	-40.1714285714
159.5	-40.1714285714
159.583333333	-40.1714285714
159.666666667	-40.1714285714
159.75	-40.1714285714
159.833333333	-40.1714285714
159.916666667	-40.1714285714
160	-40.1714285714
160.083333333	-40.1714285714
160.166666667	-40.1714285714
160.25	-40.1714285714
160.333333333	-40.1714285714
160.416666667	-40.1714285714
160.5	-40.1714285714
160.583333333	-40.1714285714
160.666666667	-40.1714285714
160.75	-40.1714285714
160.833333333	-40.1714285714
160.916666667	-40.1714285714
161	-40.1714285714
161.083333333	-40.1714285714
161.166666667	-40.1714285714
161.25	-40.1714285714
161.333333333	-40.1714285714
161.416666667	-40.1714285714
161.5	-40.1714285714
161.583333333	-40.1714285714
161.666666667	-40.1714285714
161.75	-40.1714285714
161.833333333	-40.1714285714
161.916666667	-40.1714285714
162	-40.1714285714
162.083333333	-40.1714285714
162.166666667	-40.1714285714
162.25	-40.1714285714
162.333333333	-40.1714285714
162.416666667	-40.1714285714
162.5	-40.1714285714
162.583333333	-40.1714285714
162.666666667	-40.1714285714
162.75	-40.1714285714
162.833333333	-40.1714285714
162.916666667	-40.1714285714
163	-40.1714285714
163.083333333	-40.1714285714
163.166666667	-40.1714285714
163.25	-40.1714285714
163.333333333	-40.1714285714
163.416666667	-40.1714285714
163.5	-40.1714285714
163.583333333	-40.1714285714
163.666666667	-40.1714285714
163.75	-40.1714285714
163.833333333	-40.1714285714
163.916666667	-40.1714285714
164	-40.1714285714
164.083333333	-40.1714285714
164.166666667	-40.1714285714
164.25	-40.1714285714
164.333333333	-40.1714285714
164.416666667	-40.1714285714
164.5	-40.1714285714
164.583333333	-40.1714285714
164.666666667	-40.1714285714
164.75	-40.1714285714
164.833333333	-40.1714285714
164.916666667	-40.1714285714
165	-40.1714285714
165.083333333	-40.1714285714
165.166666667	-40.1714285714
165.25	-40.1714285714
165.333333333	-40.1714285714
165.416666667	-40.1714285714
165.5	-40.1714285714
165.583333333	-40.1714285714
165.666666667	-40.1714285714
165.75	-40.1714285714
165.833333333	-40.1714285714
165.916666667	-40.1714285714
166	-40.1714285714
166.083333333	-40.1714285714
166.166666667	-40.1714285714
166.25	-40.1714285714
166.333333333	-40.1714285714
166.416666667	-40.1714285714
166.5	-40.1714285714
166.583333333	-40.1714285714
166.666666667	-40.1714285714
166.75	-40.1714285714
166.833333333	-40.1714285714
166.916666667	-40.1714285714
167	-40.1714285714
167.083333333	-40.1714285714
167.166666667	-40.1714285714
167.25	-40.1714285714
167.333333333	-40.1714285714
167.416666667	-40.1714285714
167.5	-40.1714285714
167.583333333	-40.1714285714
167.666666667	-40.1714285714
167.75	-40.1714285714
167.833333333	-40.1714285714
167.916666667	-40.1714285714
168	-40.1714285714
168.083333333	-40.1714285714
168.166666667	-40.1714285714
168.25	-40.1714285714
168.333333333	-40.1714285714
168.416666667	-40.1714285714
168.5	-40.1714285714
168.583333333	-40.1714285714
168.666666667	-40.1714285714
168.75	-40.1714285714
168.833333333	-40.1714285714
168.916666667	-40.1714285714
169	-40.1714285714
169.083333333	-40.1714285714
169.166666667	-40.1714285714
169.25	-40.1714285714
169.333333333	-40.1714285714
169.416666667	-40.1714285714
169.5	-40.1714285714
169.583333333	-40.1714285714
169.666666667	-40.1714285714
169.75	-40.1714285714
169.833333333	-40.1714285714
169.916666667	-40.1714285714
170	-40.1714285714
170.083333333	-40.1714285714
170.166666667	-40.1714285714
170.25	-40.1714285714
170.333333333	-40.1714285714
170.416666667	-40.1714285714
170.5	-40.1714285714
170.583333333	-40.1714285714
170.666666667	-40.1714285714
170.75	-40.1714285714
170.833333333	-40.1714285714
170.916666667	-40.1714285714
171	-40.1714285714
171.083333333	-40.1714285714
171.166666667	-40.1714285714
171.25	-40.1714285714
171.333333333	-40.1714285714
171.416666667	-40.1714285714
171.5	-40.1714285714
171.583333333	-40.1714285714
171.666666667	-40.1714285714
171.75	-40.1714285714
171.833333333	-40.1714285714
171.916666667	-40.1714285714
172	-40.1714285714
172.083333333	-40.1714285714
172.166666667	-40.1714285714
172.25	-40.1714285714
172.333333333	-40.1714285714
172.416666667	-40.1714285714
172.5	-40.1714285714
172.583333333	-40.1714285714
172.666666667	-40.1714285714
172.75	-40.1714285714
172.833333333	-40.1714285714
172.916666667	-40.1714285714
173	-40.1714285714
173.083333333	-40.1714285714
173.166666667	-40.1714285714
173.25	-40.1714285714
173.333333333	-40.1714285714
173.416666667	-40.1714285714
173.5	-40.1714285714
173.583333333	-40.1714285714
173.666666667	-40.1714285714
173.75	-40.1714285714
173.833333333	-40.1714285714
173.916666667	-40.1714285714
174	-40.1714285714
174.083333333	-40.1714285714
174.166666667	-40.1714285714
174.25	-40.1714285714
174.333333333	-40.1714285714
174.416666667	-40.1714285714
174.5	-40.1714285714
174.583333333	-40.1714285714
174.666666667	-40.1714285714
174.75	-40.1714285714
174.833333333	-40.1714285714
174.916666667	-40.1714285714
175	-40.1714285714
175.083333333	-40.1714285714
175.166666667	-40.1714285714
175.25	-40.1714285714
175.333333333	-40.1714285714
175.416666667	-40.1714285714
175.5	-40.1714285714
175.583333333	-40.1714285714
175.666666667	-40.1714285714
175.75	-40.1714285714
175.833333333	-40.1714285714
175.916666667	-40.1714285714
176	-40.1714285714
176.083333333	-40.1714285714
