t_s	carried	independent
-0.0365	-0.0557053735319	-0.0557053735319
-0.0363333333333	-0.0556333690162	-0.0556333690162
-0.0361666666667	-0.0555821057036	-0.0555821057036
-0.036	-0.0555474879454	-0.0555474879454
-0.0358333333333	-0.0555136097649	-0.0555136097649
-0.0356666666667	-0.0554428331033	-0.0554428331033
-0.0355	-0.0554215032259	-0.0554215032259
-0.0353333333333	-0.0553569504175	-0.0553569504175
-0.0351666666667	-0.0552922608916	-0.0552922608916
-0.035	-0.0552775850113	-0.0552775850113
-0.0348333333333	-0.0552170237863	-0.0552170237863
-0.0346666666667	-0.0551532225533	-0.0551532225533
-0.0345	-0.0551304351957	-0.0551304351957
-0.0343333333333	-0.0550795493803	-0.0550795493803
-0.0341666666667	-0.0550121514895	-0.0550121514895
-0.034	-0.0549793477658	-0.0549793477658
-0.0338333333333	-0.0549442264825	-0.0549442264825
-0.0336666666667	-0.0548592321658	-0.0548592321658
-0.0335	-0.0548285500719	-0.0548285500719
-0.0333333333333	-0.0547792372708	-0.0547792372708
-0.0331666666667	-0.0547336661871	-0.0547336661871
-0.033	-0.0546971044622	-0.0546971044622
-0.0328333333333	-0.054644193012	-0.054644193012
-0.0326666666667	-0.0545813368114	-0.0545813368114
-0.0325	-0.0545282798745	-0.0545282798745
-0.0323333333333	-0.0545000069028	-0.0545000069028
-0.0321666666667	-0.0544412053967	-0.0544412053967
-0.032	-0.0544097687008	-0.0544097687008
-0.0318333333333	-0.0543472216899	-0.0543472216899
-0.0316666666667	-0.0542979273932	-0.0542979273932
-0.0315	-0.0542523704913	-0.0542523704913
-0.0313333333333	-0.054194899746	-0.054194899746
-0.0311666666667	-0.0541556903664	-0.0541556903664
-0.031	-0.0541030399989	-0.0541030399989
-0.0308333333333	-0.0540720357177	-0.0540720357177
-0.0306666666667	-0.0540234411662	-0.0540234411662
-0.0305	-0.053990784799	-0.053990784799
-0.0303333333333	-0.0539165952655	-0.0539165952655
-0.0301666666667	-0.0538681469824	-0.0538681469824
-0.03	-0.0538433956778	-0.0538433956778
-0.0298333333333	-0.0537929326761	-0.0537929326761
-0.0296666666667	-0.0537224310248	-0.0537224310248
-0.0295	-0.0536904412075	-0.0536904412075
-0.0293333333333	-0.0536285828285	-0.0536285828285
-0.0291666666667	-0.0536013492249	-0.0536013492249
-0.029	-0.0535440536945	-0.0535440536945
-0.0288333333333	-0.0534999555221	-0.0534999555221
-0.0286666666667	-0.0534471551031	-0.0534471551031
-0.0285	-0.0533963996688	-0.0533963996688
-0.0283333333333	-0.0533431622013	-0.0533431622013
-0.0281666666667	-0.0533117056891	-0.0533117056891
-0.028	-0.053261386695	-0.053261386695
-0.0278333333333	-0.0532113994172	-0.0532113994172
-0.0276666666667	-0.0531718324504	-0.0531718324504
-0.0275	-0.0530888814966	-0.0530888814966
-0.0273333333333	-0.0530709997265	-0.0530709997265
-0.0271666666667	-0.0530187041083	-0.0530187041083
-0.027	-0.0529590910306	-0.0529590910306
-0.0268333333333	-0.0529194890991	-0.0529194890991
-0.0266666666667	-0.0528810373	-0.0528810373
-0.0265	-0.0528367199764	-0.0528367199764
-0.0263333333333	-0.0528034255081	-0.0528034255081
-0.0261666666667	-0.052737422712	-0.052737422712
-0.026	-0.0526970122042	-0.0526970122042
-0.0258333333333	-0.0526498381205	-0.0526498381205
-0.0256666666667	-0.0526009640042	-0.0526009640042
-0.0255	-0.0525404798925	-0.0525404798925
-0.0253333333333	-0.0525101338712	-0.0525101338712
-0.0251666666667	-0.0524546443835	-0.0524546443835
-0.025	-0.0524184394794	-0.0524184394794
-0.0248333333333	-0.0523659759532	-0.0523659759532
-0.0246666666667	-0.0523166947414	-0.0523166947414
-0.0245	-0.0522783904228	-0.0522783904228
-0.0243333333333	-0.0522228047108	-0.0522228047108
-0.0241666666667	-0.0521693958822	-0.0521693958822
-0.024	-0.0521319289996	-0.0521319289996
